Fullpath,Target Int,Target Str
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs5.05.piano.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs4.15.mezzoforte.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A6.phrase.mezzoforte.arcoglissando.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Bb4.R.wav,25,SOPSAX
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.As5.15.forte.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioSyntheticWav\SawtoothWave.pure.63.5382Hz.wav,22,SAWTOOTHWAVE
C:\Users\Landon\Documents\audioWAV2\TROMBONE.E2.phrase.mezzoforte.staccato.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs6.1.piano.arcocollegnotratto.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV1\BassFlute.D5.R.wav,5,BASSFLUTE
C:\Users\Landon\Documents\audioWAV2\CELLO.C6.05.fortissimo.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.C4.L.wav,32,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV2\TUBA.Fs2.025.mezzoforte.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\TUBA.Gs1.1.piano.mute.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\TRUMPET.As5.long.pianissimo.normal.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV2\CELLO.D3.1.forte.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E2.1.piano.normal.wav,18,HORN
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.A5.L.wav,0,ALTOFLUTE
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Ds4.15.forte.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B3.025.mezzoforte.arconormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\CELLO.F3.1.mezzopiano.arcominortrill.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\CELLO.B5.15.forte.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs5.025.pianissimo.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E3.05.forte.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.A3.R.wav,0,ALTOFLUTE
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.A6.R.wav,20,MARIMBA
C:\Users\Landon\Documents\audioWAV2\TUBA.Gs3.1.forte.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.C5.R.wav,20,MARIMBA
C:\Users\Landon\Documents\audioWAV2\BASSOON.G5.1.mezzopiano.normal.wav,6,BASSOON
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.2959.6661Hz.wav,24,SINEWAVE
C:\Users\Landon\Documents\audioWAV2\TUBA.Ds4.15.fortissimo.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A5.025.forte.arconormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\CELLO.As2.15.piano.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs3.1.forte.normal.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV2\BASSOON.G3.phrase.mezzoforte.tenuto.wav,6,BASSOON
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.67.wav,35,WHITENOISE
C:\Users\Landon\Documents\audioWAV2\CLARINET.As3.05.piano.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs4.15.pianissimo.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\VIOLIN.As3.05.pianissimo.arconormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\VIOLA.A3.1.fortissimo.pizznormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.C4.025.fortissimo.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\CELLO.F2.phrase.fortissimo.arcoautalon.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.Eb6.L.wav,32,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.Bb3.L.wav,0,ALTOFLUTE
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds6.05.forte.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\CELLO.Fs4.15.pianissimo.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds5.1.piano.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G4.phrase.crescdecresc.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\CELLO.A2.1.mezzopiano.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\BassClarinet.G2.R.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs4.long.mezzoforte.majortrill.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.622.1932Hz.wav,26,SQUAREWAVE
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs5.025.mezzoforte.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs4.025.piano.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\bells.brass.Db8.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F4.phrase.mezzoforte.tonguedslur.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\CLARINET.Fs3.15.piano.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\CELLO.As4.15.mezzopiano.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E3.long.forte.majortrill.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Eb2.L.wav,20,MARIMBA
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As3.15.forte.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.As2.long.forte.minortrill.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds4.15.mezzoforte.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.403.4424Hz.wav,28,TRIANGLEWAVE
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.82.3988Hz.wav,24,SINEWAVE
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.E4.025.fortissimo.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.G6.R.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\VIOLA.D3.05.fortissimo.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.15.fortissimo.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As5.025.mezzoforte.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs2.025.mezzoforte.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\TRUMPET.F5.05.forte.normal.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.B4.L.wav,32,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Oboe.C5.R.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\TUBA.Ds4.15.mezzoforte.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\TRUMPET.E4.phrase.mezzoforte.tonguedslur.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV2\TRUMPET.Ds5.long.piano.normal.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV2\CELLO.Fs2.1.forte.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\BbClarinet.E5.R.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.C7.L.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV1\bells.plastic.B5.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B1.phrase.mezzoforte.arcospiccato.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.Gb4.R.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\TUBA.F3.1.forte.tremolo.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\VIOLA.B4.05.piano.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A2.05.moltopianissimo.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B3.1.fortissimo.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\VIOLA.E4.1.pianissimo.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.F4.long.piano.normal.wav,18,HORN
C:\Users\Landon\Documents\audioWAV2\CLARINET.D4.05.forte.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As1.025.piano.normal.wav,18,HORN
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C5.025.pianissimo.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\TRUMPET.E5.025.forte.normal.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV2\TRUMPET.Gs4.05.forte.normal.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Gs5.15.forte.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F1.15.piano.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\FLUTE.A6.15.piano.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B3.15.fortissimo.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds3.1.mezzopiano.nonvibrato.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.D3.L.wav,27,TENORTROMBONE
C:\Users\Landon\Documents\audioWAV2\VIOLA.D3.15.pianissimo.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\TUBA.C3.1.mezzopiano.mute.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\CELLO.B2.025.piano.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.E3.phrase.mezzoforte.nonlegato.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\FLUTE.B6.025.pianissimo.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.F3.L.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\EbClarinet.E6.L.wav,13,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\bells.brass.C5.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E1.long.forte.minortrill.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Eb5.R.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Eb3.R.wav,32,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.025.piano.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\bells.plastic.Db7.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.B3.05.mezzopiano.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\FLUTE.C5.15.piano.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Eb2.L.wav,20,MARIMBA
C:\Users\Landon\Documents\audioWAV2\CELLO.E3.15.forte.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B4.phrase.mezzoforte.staccato.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\CELLO.G3.05.pianissimo.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\VIOLA.Gs5.025.mezzopiano.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV1\EbClarinet.G6.R.wav,13,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.Db5.L.wav,25,SOPSAX
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.3728.9457Hz.wav,26,SQUAREWAVE
C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs5.025.forte.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Cs2.15.forte.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.107.wav,35,WHITENOISE
C:\Users\Landon\Documents\audioWAV2\CLARINET.C5.15.forte.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\BASSOON.As4.long.forte.minortrill.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs5.05.mezzoforte.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.16.35Hz.wav,28,TRIANGLEWAVE
C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds6.05.pianissimo.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\TROMBONE.F6.long.forte.tremolo.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F3.05.fortissimo.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\CLARINET.E6.1.forte.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Bassoon.C4.R.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.B5.L.wav,20,MARIMBA
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.G4.025.mezzopiano.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\TUBA.F4.15.fortissimo.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As1.phrase.mezzoforte.nonlegato.wav,18,HORN
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.C4.05.piano.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.G3.1.fortissimo.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs6.025.forte.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs1.05.fortissimo.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds2.1.forte.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\TROMBONE.As4.1.fortissimo.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV1\Flute.vib.E5.L.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\CLARINET.F6.05.forte.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\BASSOON.F4.1.piano.normal.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV2\TUBA.Cs4.15.fortissimo.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.F2.05.piano.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\VIOLIN.As4.025.forte.pizznormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D4.025.fortissimo.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\FLUTE.Fs4.05.mezzoforte.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\TROMBONE.E3.long.fortissimo.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\FLUTE.Cs7.025.piano.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\TUBA.G3.phrase.mezzoforte.staccato.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.G5.L.wav,20,MARIMBA
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.F3.05.fortissimo.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A4.15.pianissimo.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.133.wav,35,WHITENOISE
C:\Users\Landon\Documents\audioWAV2\VIOLA.As3.025.pianissimo.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\BASSOON.As3.15.piano.normal.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.F5.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds4.05.piano.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\CELLO.Fs5.05.mezzopiano.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.C4.phrase.mezzoforte.staccatissimo.wav,18,HORN
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.G6.R.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\FLUTE.D5.025.pianissimo.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs1.025.piano.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs1.15.mezzopiano.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C4.025.fortissimo.arconormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.E4.05.pianissimo.subtone.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\CLARINET.Cs4.15.fortissimo.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioSyntheticWav\SawtoothWave.pure.46.2448Hz.wav,22,SAWTOOTHWAVE
C:\Users\Landon\Documents\audioWAV2\VIOLA.G4.1.mezzoforte.arcominortrill.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A1.1.fortissimo.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.A2.phrase.mezzoforte.staccatissimo.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.18.3523Hz.wav,26,SQUAREWAVE
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.Eb2.R.wav,3,BASS
C:\Users\Landon\Documents\audioSyntheticWav\SawtoothWave.pure.302.2403Hz.wav,22,SAWTOOTHWAVE
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F4.05.fortissimo.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.A3.05.mezzoforte.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Ds3.05.mezzoforte.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.Db4.R.wav,27,TENORTROMBONE
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E3.025.piano.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\VIOLA.C3.05.piano.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\CLARINET.Gs3.long.mezzoforte.majortrill.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A4.verylong.crescdecresc.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV1\Flute.vib.F5.R.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A6.05.mezzoforte.arconormal.wav,34,VIOLIN
