Fullpath,Target Int,Target Str
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.D5.R.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.Db6.R.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Bassoon.Ab3.L.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.G4.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\BassClarinet.Bb2.L.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.D5.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.Db4.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.C5.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Ab3.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.E5.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.Bb3.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.E5.L.wav,0,ALTOFLUTE
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.E6.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.Ab3.L.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\EbClarinet.Db4.L.wav,14,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.A4.L.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.Db5.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\bells.plastic.Ab6.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Db6.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.B4.R.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Gb2.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.C4.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.A6.R.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\BassTrombone.F1.L.wav,7,BASSTROMBONE
C:\Users\Landon\Documents\audioWAV1\Crotale.C7.R.wav,13,CROTALE
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.Eb4.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.G3.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Bassoon.D3.R.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Gb3.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.E4.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Ab5.R.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Ab2.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.Ab3.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\BassClarinet.C5.R.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.Gb4.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Oboe.A5.R.wav,22,OBOE
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.G4.L.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Flute.vib.C6.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.C5.R.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.A4.R.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Horn.Db2.R.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\bells.plastic.C6.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.D5.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.C4.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.Eb5.R.wav,0,ALTOFLUTE
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.E3.R.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.F5.R.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Bb5.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.F6.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Flute.vib.Db4.R.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Flute.vib.Bb4.R.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Gb6.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Gb2.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.D5.L.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Flute.vib.C5.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Bassoon.Eb3.R.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\bells.plastic.B7.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\BbClarinet.F4.L.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.E5.R.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.F5.R.wav,24,SOPSAX
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.G4.L.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.Db3.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.A3.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\bells.plastic.Ab6.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\BassClarinet.Gb4.L.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.C6.L.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.A3.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\EbClarinet.Ab5.L.wav,14,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Gb5.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.Bb1.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.B4.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.Ab4.L.wav,24,SOPSAX
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.A5.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.C6.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.E5.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\bells.plastic.Gb7.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.F3.R.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\EbClarinet.B4.R.wav,14,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.B3.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.D5.R.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.Gb5.L.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.Eb4.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Crotale.F7.L.wav,13,CROTALE
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.Gb3.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Gb4.L.wav,24,SOPSAX
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.A6.R.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.E4.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.E3.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.G2.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Eb3.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.C7.R.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.A4.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.F4.R.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.B4.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\bells.brass.E5.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.D5.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\BassFlute.Db3.L.wav,5,BASSFLUTE
C:\Users\Landon\Documents\audioWAV1\Horn.E3.L.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Eb6.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Gb5.R.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.G1.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.A3.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Bassoon.Gb2.L.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.Gb5.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Crotale.Gb7.L.wav,13,CROTALE
C:\Users\Landon\Documents\audioWAV1\Oboe.Ab6.R.wav,22,OBOE
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.Bb4.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.C7.R.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Horn.Db5.L.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.Db4.L.wav,25,TENORTROMBONE
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Ab7.R.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.F4.L.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.Eb6.L.wav,0,ALTOFLUTE
C:\Users\Landon\Documents\audioWAV1\Oboe.Bb3.R.wav,22,OBOE
C:\Users\Landon\Documents\audioWAV1\Tuba.Db2.L.wav,28,TUBA
C:\Users\Landon\Documents\audioWAV1\BassFlute.Bb4.R.wav,5,BASSFLUTE
C:\Users\Landon\Documents\audioWAV1\BbClarinet.F6.L.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Oboe.F4.L.wav,22,OBOE
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.C7.L.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Tuba.Gb2.L.wav,28,TUBA
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.E5.R.wav,24,SOPSAX
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.B4.R.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\EbClarinet.Ab5.R.wav,14,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.D3.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.Db3.R.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.Eb4.R.wav,0,ALTOFLUTE
C:\Users\Landon\Documents\audioWAV1\Tuba.Db1.L.wav,28,TUBA
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.F4.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\BassClarinet.Db3.L.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.F4.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Horn.D4.R.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Db6.L.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Flute.vib.D4.R.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.Ab5.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.F2.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Bassoon.Eb2.R.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.Eb5.R.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.C6.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\BassClarinet.D5.R.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.G5.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.Db3.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Bassoon.C2.R.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Bb4.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\BassTrombone.Gb1.L.wav,7,BASSTROMBONE
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.Bb4.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Crotale.F6.R.wav,13,CROTALE
C:\Users\Landon\Documents\audioWAV1\bells.plastic.Eb6.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.C5.L.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.D4.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Horn.F4.L.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Bb5.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Ab6.R.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.Ab2.L.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.F5.R.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.F4.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Db2.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\BassTrombone.A1.R.wav,7,BASSTROMBONE
C:\Users\Landon\Documents\audioWAV1\BbClarinet.G3.R.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.Db5.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.G3.L.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Bb5.R.wav,24,SOPSAX
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.Db4.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.G4.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.D5.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.B5.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Bb2.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.B4.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\bells.brass.Eb6.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.B5.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Eb3.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Horn.Eb2.L.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.A4.L.wav,0,ALTOFLUTE
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Ab4.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.Eb4.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.E5.R.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.B5.L.wav,24,SOPSAX
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Eb3.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Eb4.R.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Tuba.G1.R.wav,28,TUBA
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.C3.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.D6.R.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Oboe.D5.R.wav,22,OBOE
C:\Users\Landon\Documents\audioWAV1\Bassoon.Db2.R.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\EbClarinet.Db6.R.wav,14,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.Db5.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\BassFlute.Ab5.R.wav,5,BASSFLUTE
C:\Users\Landon\Documents\audioWAV1\bells.plastic.G6.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.B3.L.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\BbClarinet.B5.R.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.F4.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\BassClarinet.B2.R.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.F2.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.C5.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.Bb2.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Eb6.R.wav,24,SOPSAX
