,TDE,ZXR,COM,Mean,Med,Mode,Var,ACC1,ACC2,ACC3,ACC4,Class
54,0.21837526130251353,-2970.0,50101.56214548659,-1.982579852699617e-05,0.00012036108324974925,0.0,0.047687754355878784,0.9973541685791654,0.9897902514258728,0.9780935801048319,0.9631875308638894,21
55,0.215197377213983,-2798.0,61572.20607353428,-8.826545490503548e-05,-0.00017834849295523454,0.0,0.04630990336898674,0.9871546822755424,0.9509188785941749,0.897355952076475,0.8343671744807831,23
56,0.2851098596657835,5750.0,92842.47745545571,-3.9290967968277416e-05,0.0,0.0,0.08128763053486257,0.9977797013780555,0.9912454498233,0.9806864406211268,0.9664671785934972,9
57,0.06548071434814967,-93.0,23299.51282161235,-3.5708161252764326e-05,-7.145919679862798e-05,-7.145919679862798e-05,0.004287722676471195,0.9668789289891206,0.869999928101677,0.7163718273537103,0.5167866931530862,14
58,0.278545104105139,10041.0,102655.262077472,-9.146777094503493e-05,0.0009196247930844216,-0.0001839249586168843,0.07758736665458969,0.9750484954401268,0.9025093434430268,0.7888338902782349,0.6433988999846518,19
59,0.4701842317885643,4439.0,53212.625729889136,-8.588300746637507e-05,-0.00017328019407381737,0.0,0.22107320444671125,0.9890896778009772,0.9570868559803349,0.9056741071890562,0.8371146880086636,12
60,0.23956152864188737,-3666.0,87621.59582486837,-2.4551266957671534e-05,-4.9627791563275434e-05,0.0,0.05738972540247313,0.9790923814613918,0.9207269719108647,0.8344081405493285,0.7315809638901796,22
61,0.36776059808466577,-4387.0,54150.80888731668,-7.977000151001255e-05,-0.07706035042180402,0.0,0.135247851140338,0.9911193709841837,0.965177911987348,0.9235042475440672,0.8676957066525797,12
62,0.606036115304394,-1508.0,44435.845298979264,-0.00017595858833741574,0.07844451894066376,0.0006704659738518271,0.36727974209181596,0.9954582147423306,0.9819516667621497,0.9597209485562201,0.9291252834226795,5
63,0.11813687348794721,-19.0,5670.513766519833,-2.114553038680247e-05,0.0,4.228329809725158e-05,0.01395632043037379,0.9535377145432736,0.8251830494530764,0.6397869909573827,0.4214379447152212,24
64,0.13012993168009984,-2668.0,82258.44342235253,-3.074653168604548e-05,-6.1667488899852e-05,0.0,0.0169337981737182,0.9885275094488994,0.9573156976133669,0.9142356711573932,0.8682351433052883,23
65,0.07279610223626556,1427.0,52182.76979959071,-8.457100022030842e-05,0.0,0.0,0.005299265348538739,0.9878658438778716,0.9523157950021104,0.8956841663436795,0.8214277916536299,6
66,0.465042777835532,-6566.0,51843.97843442595,-9.328025922133342e-05,0.004540295119182747,0.0,0.21626477651578155,0.9879811197737735,0.9547800136520095,0.9060400524066099,0.8485124648171185,11
67,0.16874287040361238,5110.0,88153.56889419635,-3.4149272660264376e-05,-7.134703196347032e-05,0.0,0.028474155145877526,0.9893771535768275,0.9599638186516776,0.9164244110442342,0.8634453269047049,9
68,0.4348227787917334,-2255.0,76548.45242459157,-8.199805945941398e-05,-0.00016471750947125678,0.0,0.18907084223248288,0.9822302956613425,0.9323880762113597,0.858398490822356,0.7695760833934144,17
69,0.3339294029000843,-1018.0,60841.51233449699,-8.353501324119509e-05,0.00016730801405387318,-0.00016730801405387318,0.11150883914310841,0.9908552343831465,0.9651368221495581,0.9247729448709301,0.8709345744000211,4
70,0.5257691531841415,29032.0,112407.42045141906,-9.713862546183436e-05,0.17549668874172186,-0.00019477989871445267,0.27643319300405694,0.9705909453641604,0.8867619441435065,0.7598399018161928,0.6046664313611668,19
71,0.41314717891917613,-3539.0,54530.40153384679,-6.594481344230122e-05,0.0005399568034557236,0.0002699784017278618,0.17069058710015533,0.989585201813312,0.9608730614852854,0.9171325699504993,0.8626547856774899,3
72,0.19871903266730837,21138.0,60275.429023395285,-8.487004405755119e-05,-0.005273902687989112,0.0,0.03948924674130639,0.9798510551703834,0.9230085247744948,0.8384040040243945,0.7365821912319482,18
73,0.44901315299383177,-2895.0,47764.433088281505,-8.676172231228092e-05,-0.00052337752965806,0.0,0.20161280403386567,0.991450316671386,0.9666121059985041,0.9270513888977114,0.8749320693545856,11
74,0.3836786832488232,-3981.0,49706.03214799922,-0.00011884430150469487,0.0,-0.00023551577955723034,0.1472093178555829,0.9932674421258633,0.9739350698451412,0.9432639660235057,0.9023356610835654,5
75,0.31427578433319,2107.0,77087.70543283726,-4.8529865007156075e-05,-9.896091044037604e-05,-9.896091044037604e-05,0.09876926626309394,0.9997688729891829,0.999083386107883,0.9979516093364048,0.9963858450653098,2
76,0.05045958539309323,14.0,16015.320022710084,-2.09518421907246e-05,0.0,0.00021027840861300362,0.002546169319063177,0.8999731554100427,0.6393208127713953,0.3110144758906577,0.014179245045850657,24
77,0.25598509355564025,2908.0,83733.70178622454,-4.826958699638015e-05,0.0,0.0,0.06552836579273687,0.9973671120159636,0.9897087098153577,0.9775190472977728,0.9613559689155683,2
78,0.23579094811907642,21491.0,96606.4482516397,-9.221927236983104e-05,0.0,-0.00018422991893883567,0.05559736271049875,0.9761249510599547,0.9068100760019197,0.7984214953738261,0.6600167205778631,19
79,0.31735254338385716,2283.0,81082.73008504542,-8.421321922677148e-05,-0.001688048615800135,0.0,0.10071262970033633,0.9928045871232106,0.9725425720196864,0.9421079471267273,0.9049360896057532,17
80,0.4436490161387169,-662.0,73591.01246903291,-0.00011053853057027079,0.01602136181575434,0.0,0.19682443730208465,0.995551421372943,0.983049068387644,0.9639589361761087,0.939611020338202,1
81,0.2739019717157059,9674.0,73365.71375318502,-2.3692362862856898e-05,-4.723442444853809e-05,-4.723442444853809e-05,0.07502228954842327,0.9874948745911495,0.9510184734085648,0.8931838856081498,0.8178574984956549,22
82,0.34132947179345846,18070.0,111271.42987346338,-9.00808085739699e-05,0.0032526201662450307,0.0,0.1165058002002491,0.9693118125416552,0.8809456188644585,0.7447986398430548,0.5743907763927106,19
83,0.23218575485026802,-4144.0,47721.692616372704,-3.164749641984174e-05,-6.480041472265422e-05,0.0,0.0539102237538247,0.9942767920692381,0.9779678178283129,0.9531938716611069,0.9225967989694231,23
84,0.518829796705414,-1861.0,42180.72656162431,0.00037918005078143804,-0.000362844702467344,0.0,0.26918421417187033,0.9970229510265319,0.9881355288877507,0.9734415391595278,0.9530914649399059,5
85,0.2863474487110086,-2806.0,89528.4028888463,-3.171557927972292e-05,0.0,0.0,0.08199486037742566,0.9895453902635658,0.9590896938466736,0.9108701356485286,0.8482585047762075,22
86,0.15496173196532417,-280.0,26148.548629022564,-4.2822661447253724e-05,-8.771160424524164e-05,-8.771160424524164e-05,0.024013136539912643,0.9967102170880198,0.9869375465373097,0.9709104069346702,0.9489925629903221,14
87,0.12062797430275243,27310.0,51877.908071050115,-8.310635444419897e-05,-0.0013413816230717639,-0.00016767270288397049,0.014551101277719346,0.9722672616031123,0.8965166465170951,0.7893073583482971,0.6669346433085384,18
88,0.1603158274273261,153.0,15078.07618858956,-4.6142815050988445e-05,0.0,0.0,0.02570116239454882,0.9970504509499658,0.9882930966259016,0.9739376326108728,0.9542869411814329,14
89,0.22494213168803212,7899.0,56222.32600745667,-0.00015586093068858278,0.0021916092673763305,0.0,0.05059893831572636,0.9881293538968577,0.9536345216199985,0.8986455332518749,0.8257045489049485,12
90,0.0669036249465418,-129.0,127166.18626221518,-2.7263830614807654e-05,0.0,0.0,0.004476094287671079,0.8529507432188271,0.47060766970382095,-0.005540516924841137,-0.4192823965846382,8
91,0.2707166884349043,1253.0,103999.76561864525,-0.00013633678672214617,-0.00016254876462938882,0.0,0.07328750680944171,0.9721683149998173,0.8914824529324704,0.7657640886505571,0.6063276260008589,19
92,0.3438929085387674,9164.0,103554.8970909986,-5.852971152661304e-05,-0.00011879306248515087,-0.00011879306248515087,0.11826232911752568,0.9998607735621489,0.999448988097187,0.9987686649743015,0.99782534026198,2
93,0.17212862191697018,1102.0,95936.14187856672,-8.565372184182415e-05,0.0,0.0,0.029628255146475213,0.9742882600905614,0.8997952450519107,0.783816524591738,0.6367766980633393,19
94,0.3230515683015777,-527.0,72800.00160723162,-8.300277656579073e-05,-0.00016608536787908985,-0.00016608536787908985,0.10436230889264801,0.9834558590429626,0.9364173321353296,0.864851532077323,0.7764920149718394,17
95,0.3200759330398657,28210.0,108571.3410692525,-9.078579462314642e-05,-0.005089983639338302,0.0,0.10244859466927998,0.9716297355496546,0.8898994002713698,0.7640695952986737,0.6071241942588993,19
96,0.11709090382479129,13456.0,53162.51840322974,-8.440732096301882e-05,-0.0027068177973270176,-0.0003383522246658772,0.01371027263391067,0.9764644348119059,0.9103879773125549,0.8128958987749118,0.6970498585078067,18
97,0.22868529109790273,-307.0,262406.91303499346,-7.637209243252673e-05,0.0,0.0,0.05229695653183613,0.9841034173717376,0.9369470562729078,0.8600646612544801,0.7559178152977873,21
98,0.19795172735005717,-1125.0,105549.1387939859,-3.871741796338539e-05,-0.00015669069257286117,0.0,0.039184884861832886,0.9983429318328806,0.9934709203001482,0.9856043742920194,0.9750536076747267,9
99,0.29924577149018683,-525.0,130950.86376800497,-5.205760438932558e-05,0.0,0.0,0.08954802904476288,0.9978982632986266,0.9917401809671634,0.98185458690284,0.9686834489161488,9
100,0.4864514155834083,2810.0,61030.07399216996,-0.00011169374096210534,0.008504923903312443,0.0,0.23663496724761016,0.9954801651438374,0.9827892065086751,0.963268655832503,0.937873827321055,1
101,0.2479836279493675,-1933.0,98638.564274675,-4.612987206672244e-05,-0.00012991230919129587,0.0,0.061495877602965175,0.9978018298770446,0.9914713929147679,0.9814622883035529,0.9683017129354662,9
102,0.12304620257036711,-39.0,15188.186889632098,-3.700575335502023e-05,0.0,0.0,0.015140366597562039,0.9638758242980402,0.858157445372029,0.6905831098357498,0.47336934882781473,14
103,0.2086133947127512,344.0,58454.11432068941,-4.4824268177805405e-05,-8.94534394847482e-05,-8.94534394847482e-05,0.04351954644436309,0.9983449205931387,0.9934575972006505,0.9855632867588353,0.9750210141050554,14
104,0.2807878719024985,-4388.0,68931.72608860137,-9.469572204991954e-05,0.0024639878695981803,-0.00018953752843062926,0.07884182004025411,0.9980621990798098,0.9923032573391891,0.9828496758197081,0.9698615388468126,4
105,0.20877971884814397,-59.0,30775.855081160607,-3.685831033930029e-05,0.0,0.0,0.043588969643775004,0.9982059104430046,0.9928361426324688,0.983922285266081,0.9715131637307363,14
106,0.3795058835375412,-765.0,60908.12165253871,-9.394529522858357e-05,-0.0001886080724254998,-0.0001886080724254998,0.14402470681389148,0.9810118302305033,0.9342085185745226,0.8683938713522976,0.7857270787402425,4
107,0.318206537978734,1356.0,54000.803382291015,-2.222529729885799e-05,-8.831581736288969e-05,0.0,0.10125540031844761,0.9963471628997811,0.9854308817114232,0.9673675763994443,0.9423399654623589,21
108,0.5230279177867261,-2789.0,50188.98841032719,-8.389146323140083e-05,0.0,0.0,0.27355819574654094,0.9851568563565042,0.9432748338633531,0.8792725560339198,0.7993930644586833,11
109,0.24156265360042858,8657.0,61912.17860677455,-9.030981872723609e-05,-0.002152852529601722,0.0,0.058352507458617295,0.9957631294789342,0.9832360991963977,0.962928642240324,0.9355843333136937,13
110,0.33815038184217366,2109.0,68305.10425298294,-8.65952510139984e-05,-0.00017346053772766696,-0.00017346053772766696,0.11434567324127047,0.9702943036453401,0.8896487908244967,0.7752852011291552,0.6458443163484172,17
111,0.062294642834148824,40.0,14569.720571390073,-1.638642405359222e-05,-3.205847465777578e-05,-3.205847465777578e-05,0.003880622257319275,0.8905524506723818,0.602327164121256,0.23383026479363095,-0.10339235714115118,24
112,0.12768805398559643,5285.0,347175.7916573674,-3.7762760275741575e-05,0.0,-7.590708972218005e-05,0.016304237704602653,0.9972845847257578,0.9893683674288425,0.976829873791394,0.9604613579797864,21
113,0.23526978298577791,2768.0,52044.610899404455,-2.0397157610838546e-05,0.0008059641345960105,0.0,0.05535187037013097,0.9963446111511144,0.9857931049587878,0.9694015621024482,0.9487030945301317,21
114,0.25263771655935047,1098.0,45898.233887955306,-4.860424871950544e-05,0.0,0.0,0.06382581346594964,0.8887524385299087,0.6072081596602176,0.27233799280337273,0.004919023460348113,23
115,0.2642970295559815,5536.0,296826.1977412586,-7.306111211100556e-05,0.0,-0.0001467351430667645,0.06985291449418922,0.996376784363162,0.9860261898339171,0.9703499311767227,0.9513428976246286,21
116,0.34414172967842444,4369.0,66887.51815951442,-4.538896531859414e-05,9.129918743723181e-05,0.0,0.11843352804589977,0.928024494747187,0.7352065656865971,0.4714438739546248,0.1933812746799995,23
117,0.3226620105811855,3529.0,73092.1097050961,-4.4983233279075445e-05,-8.99604174163368e-05,0.0,0.10411077104880172,0.9996610128689666,0.9986534233146298,0.9969957548176522,0.9947156732300532,2
118,0.67922105800376,14039.0,50143.86844375068,-0.00011501600535085448,0.09936575052854123,0.0002349072116513977,0.4613412324070656,0.9961547892929324,0.9847266956595712,0.9659398844871245,0.9400581121726163,5
119,0.27603303976746324,-8443.0,68267.9542201255,-7.972316837171823e-05,-0.0001601024655779699,0.0,0.07619423268748232,0.9945437957571533,0.9786391444503443,0.9530208285231284,0.9181196870160181,0
120,0.22941922018163372,-777.0,299415.7035995823,-7.299877212627292e-05,0.0,0.0,0.05263317325992815,0.982102045085081,0.9291897579465189,0.843339343845669,0.7275871669208862,21
121,0.21495942075078284,1714.0,45830.968950850736,-5.7170560471089634e-05,0.0,0.0,0.04620754930103907,0.8490048840894145,0.4799136838862842,0.0684708011238483,-0.21506549518812068,23
122,0.3737476306183711,13000.0,108726.77998695559,-0.0001508862419345609,0.008127438231469442,-0.00016254876462938882,0.13968726862618838,0.9687843272933924,0.878983548201094,0.7408304845679946,0.5682487966170578,19
123,0.33465684140253205,3291.0,63860.10002409824,-5.1866108590171415e-05,0.0,0.0,0.11199519880742632,0.9970099644078141,0.9882912115406033,0.9742589677960125,0.9554327456564542,2
124,0.13658104090089646,3652.0,56691.9627746279,-8.49009682629004e-05,0.0,-0.00016792611251049538,0.018654373525397925,0.9957290491853854,0.9830201776124624,0.9621621270963461,0.9336098611527783,13
125,0.3171897189960312,3113.0,82922.78264881994,-3.899749276511122e-05,-8.333333333333333e-05,0.0,0.10060931631597679,0.9997605225224738,0.9990440681241863,0.9978551907077832,0.9962007266455426,2
126,0.3283794429542915,2155.0,56507.54948460929,-2.280065455364099e-05,-4.554356241745229e-05,0.0,0.10783305803510083,0.988785779968425,0.957422548368572,0.9084438582973616,0.8423696404302604,12
127,0.4164681267274756,10012.0,49681.09603131651,-7.59332145985517e-05,0.0,0.0,0.17344569481403949,0.9897835867964248,0.9607005075137717,0.9157188615557393,0.8591018164862844,11
128,0.2132135365930676,-11938.0,63785.7579117583,-5.4376884763872486e-05,-0.00010997470581766194,0.0,0.04546000922967805,0.9768636357130768,0.9112467924902545,0.8134075240557339,0.6974191324530636,23
129,0.18353344130458182,1217.0,18232.674636803964,-2.2153674569118334e-05,0.0,0.0,0.033684523586317086,0.9962735037175058,0.9853559432557142,0.9674938842741203,0.9429268473738568,21
130,0.19616639437524191,5212.0,94930.88815108445,-3.93833413058181e-05,0.0,0.0,0.038481252731135354,0.9896361964060356,0.9626045204788012,0.9243432808481911,0.8777302423950425,9
131,0.29205428205049266,18635.0,111945.20579072581,-9.041556061530939e-05,0.002911208151382824,0.0,0.08529569548905525,0.9712842001253064,0.8883019061465737,0.7597519527143155,0.5979524148187556,19
132,0.3977118249360324,3562.0,64825.14825976733,-4.137305776580074e-05,0.00024822108224391857,-8.274036074797286e-05,0.1581746939822193,0.9825109353849533,0.9324545802463787,0.854703997490654,0.7546659590879489,22
133,0.31013970233708854,7094.0,59777.75158756725,-2.4097605220464578e-05,-0.0018823302282928714,0.0,0.09618663438504328,0.9921290565454114,0.9692779623959338,0.9324728396185588,0.8826018763034227,12
134,0.3605873213162964,639.0,16831.569447779093,-4.080909313210209e-05,0.0,0.0,0.13002321462867994,0.917634855922391,0.7065701884827215,0.4343594869966985,0.16714637711308925,23
135,0.09736624550942426,11117.0,48653.026186106974,-8.29030204640907e-05,0.00016619577862722287,-0.00016619577862722287,0.009480178891690682,0.9713315559657774,0.8939583738445934,0.7859256164599491,0.6639069226139899,6
136,0.1964412071364781,-56.0,30069.209758567293,-3.768267531794335e-05,-7.335142668524903e-05,-7.335142668524903e-05,0.03858914644125266,0.9978531912366879,0.991460780223931,0.9809546047436952,0.9665203722639968,14
137,0.505847559958639,-6355.0,63618.12922832164,-7.703663819612305e-05,-0.00015600624024960998,0.0,0.2558817479814646,0.9785262797421171,0.9175397407109951,0.8241711851299596,0.7078147504379669,7
138,0.14694732867300334,883.0,18964.615221330696,-2.0990003291143237e-05,-4.226364059000042e-05,-4.226364059000042e-05,0.021593516963551437,0.9971526807113291,0.9892575206186411,0.9768342104311041,0.9604606636603764,21
139,0.1609072494380973,34.0,5842.069127516752,-2.9254071440301233e-05,0.0,7.129616426636246e-05,0.025891142065933372,0.9574655001510374,0.8364868752319277,0.6492034967435827,0.41192376721280105,24
140,0.2344781704459255,-3838.0,63414.00845575427,-9.542381828703578e-05,-0.00019160758766047136,0.0,0.0549800033099634,0.9973010131025047,0.9893239206032188,0.9762905854596701,0.9584220390124448,4
