0.0,0.7,0.0,2.6,1.4,0.0,0.2,0.0,0.1,0.0,91.4,0.2,0.1,0.1,0.1,0.9,0.0,0.0,0.9,0.2,0.1,0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.2,0.0,3.9,3.2,0.0,0.0
0.0,0.0,0.0,0.8,0.1,0.0,0.4,0.0,0.3,0.0,0.5,63.7,0.0,0.0,0.1,0.6,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.1,0.0,0.3,0.1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.2,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,5.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1,0.0,1.2,0.0,0.4,0.0,0.1,0.0,0.0,0.1,135.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0
0.9,0.2,0.0,1.4,0.5,0.3,0.2,0.0,1.1,0.0,1.3,0.0,0.0,0.4,0.1,88.3,0.1,0.0,0.5,0.0,0.0,2.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.3,0.7,0.1,0.0,3.6,0.7,0.0,0.0
0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.6,0.2,0.9,0.0,0.2,0.0,0.6,0.9,0.0,0.1,0.0,0.3,0.0,0.0,67.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.1,0.8,0.0,0.4,0.4,0.0,0.0
0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0
0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.3
0.1,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.2,2.2,0.0,0.0,0.1,0.0,0.1,60.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.7,0.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,18.3,0.0,0.0,0.0,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.5,0.2,0.0,0.4,0.0,1.7,0.0,0.3,0.9,0.0,0.0,0.6,0.5,0.1,0.0,0.9,0.0,1.3,0.4,0.0,60.8,0.0,0.0,0.0,0.0,0.2,0.5,1.2,0.2,0.4,1.2,0.4,0.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.0,0.2,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.1,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.1,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.1,0.9,0.1,1.1,0.1,0.2,0.0,0.3,0.1,0.0,0.1,0.2,0.6,0.0,0.0,1.1,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.3,0.0,74.4,1.3,1.1,0.0,0.4,0.0,0.0,0.0
0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.1,0.7,0.0,0.0,0.4,0.0,0.0,1.5,0.0,1.2,0.0,0.1,0.0,0.3,0.1,0.7,53.5,0.1,0.0,1.0,1.2,0.0,0.0
0.0,0.0,0.0,0.6,0.5,0.0,0.3,0.0,0.2,0.0,0.0,1.2,0.0,0.0,0.0,0.1,0.0,0.0,2.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.6,0.1,97.4,0.0,0.0,0.1,0.0,0.0
0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.2,0.0,0.0,0.2
0.0,0.0,0.0,1.7,0.8,0.1,0.0,0.0,0.3,0.0,3.4,0.1,0.0,0.0,0.0,1.4,0.2,0.0,0.2,0.0,0.3,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,104.9,2.6,0.0,0.0
0.0,0.0,0.0,0.9,0.1,0.0,0.5,0.0,0.3,0.0,3.3,0.0,0.0,0.1,0.2,0.4,0.0,0.0,0.9,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.0,0.1,2.7,68.0,0.0,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,16.7
