Fullpath,Target Int,Target Str
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.F4.R.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\bells.brass.D6.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.Db5.R.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.F2.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.E4.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.Db5.R.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.C8.R.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\BassTrombone.E2.L.wav,7,BASSTROMBONE
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.Ab3.L.wav,25,TENORTROMBONE
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.C4.R.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Eb5.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\BassFlute.Ab3.L.wav,5,BASSFLUTE
C:\Users\Landon\Documents\audioWAV1\BassClarinet.Eb3.L.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.A5.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\BassClarinet.B4.L.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.E6.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\EbClarinet.B4.L.wav,14,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.Ab5.R.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Flute.vib.Db6.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\bells.brass.Eb8.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.C5.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulC.E3.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.C4.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.A6.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.Db7.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.E5.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.F5.R.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Eb6.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.Eb5.L.wav,0,ALTOFLUTE
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.D4.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.G4.R.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.A2.L.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.Db6.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.D4.R.wav,0,ALTOFLUTE
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.D6.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Ab5.L.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.E7.L.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Db4.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Horn.C5.L.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\Flute.vib.Ab5.R.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.F3.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.D4.R.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.A3.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.A4.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.Db4.L.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.F3.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Horn.Bb3.R.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.G4.R.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\bells.brass.B7.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.Ab4.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.D2.L.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.E7.R.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Tuba.Gb3.R.wav,28,TUBA
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.G4.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\bells.plastic.Gb5.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Horn.G2.R.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.D3.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Trumpet.novib.B4.L.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.E6.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\bells.plastic.Eb7.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.E4.L.wav,25,TENORTROMBONE
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Eb2.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Horn.D5.R.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Gb6.R.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Gb5.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Oboe.E6.L.wav,22,OBOE
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.G5.R.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Tuba.A1.L.wav,28,TUBA
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Db3.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.G3.R.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.E7.R.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.E3.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Bassoon.E4.L.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\BassTrombone.Bb2.L.wav,7,BASSTROMBONE
C:\Users\Landon\Documents\audioWAV1\SopSax.nonvib.G4.L.wav,24,SOPSAX
C:\Users\Landon\Documents\audioWAV1\BassClarinet.F2.L.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\bells.plastic.D5.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\EbClarinet.A5.R.wav,14,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.D4.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.B3.R.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Db6.L.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Bassoon.A2.L.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Ab5.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Tuba.C2.R.wav,28,TUBA
C:\Users\Landon\Documents\audioWAV1\BassTrombone.D1.L.wav,7,BASSTROMBONE
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulG.G2.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Horn.Bb2.R.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Db4.L.wav,24,SOPSAX
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Gb6.R.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.Bb4.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.Gb3.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Bb3.L.wav,24,SOPSAX
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.E3.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Bb4.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\BbClarinet.F5.L.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.A5.L.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.F7.L.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.G2.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\bells.brass.D5.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.D4.R.wav,25,TENORTROMBONE
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.G5.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Crotale.Db7.R.wav,13,CROTALE
C:\Users\Landon\Documents\audioWAV1\EbClarinet.E5.L.wav,14,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.C2.L.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Horn.Ab4.R.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Db6.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Gb5.L.wav,24,SOPSAX
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.C7.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.Db4.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.Gb6.R.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.Bb4.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.E5.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\BbClarinet.D4.L.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.G2.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.Bb1.L.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.Db5.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.Ab4.R.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\bells.plastic.Bb7.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.E4.L.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\EbClarinet.C5.R.wav,14,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulA.E3.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.D4.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.C6.L.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.E2.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.B2.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.Db3.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.F5.R.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.A3.R.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.C6.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.B3.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Bb6.R.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Oboe.Eb6.L.wav,22,OBOE
C:\Users\Landon\Documents\audioWAV1\Oboe.Ab5.R.wav,22,OBOE
C:\Users\Landon\Documents\audioWAV1\bells.brass.Db8.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.B2.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.A4.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\BbClarinet.G6.L.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Eb6.L.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\Flute.vib.B4.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.E4.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.B3.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulE.F1.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Tuba.G3.L.wav,28,TUBA
C:\Users\Landon\Documents\audioWAV1\Tuba.Eb3.R.wav,28,TUBA
C:\Users\Landon\Documents\audioWAV1\BassFlute.Db6.L.wav,5,BASSFLUTE
C:\Users\Landon\Documents\audioWAV1\Horn.B4.L.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.C4.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\BassFlute.Bb3.L.wav,5,BASSFLUTE
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.E3.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.C4.R.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.Eb3.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.E6.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.Bb3.R.wav,27,TRUMPET
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.Db4.R.wav,25,TENORTROMBONE
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.G4.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Horn.D3.L.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.A2.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.A3.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.D3.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulD.Db5.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Oboe.B4.R.wav,22,OBOE
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.D3.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\EbClarinet.A6.L.wav,14,EBCLARINET
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.Ab6.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.Gb4.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.A3.R.wav,25,TENORTROMBONE
C:\Users\Landon\Documents\audioWAV1\bells.plastic.A5.L.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulE.Eb7.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\BassTrombone.D3.R.wav,7,BASSTROMBONE
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.Db4.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Crotale.Ab7.R.wav,13,CROTALE
C:\Users\Landon\Documents\audioWAV1\Flute.nonvib.Eb6.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Horn.D3.R.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\Bassoon.Gb3.L.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.A2.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulA.B4.L.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulG.A2.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Marimba.rubber.E3.R.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulD.D3.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\bells.brass.Gb7.R.wav,9,BELLS
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulA.C5.L.wav,30,VIOLA
C:\Users\Landon\Documents\audioWAV1\TenorTrombone.Bb3.R.wav,25,TENORTROMBONE
C:\Users\Landon\Documents\audioWAV1\Flute.vib.D5.L.wav,16,FLUTE
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Gb6.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\BassTrombone.D2.R.wav,7,BASSTROMBONE
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Gb3.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.A5.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Ab4.L.wav,32,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\Oboe.Gb5.L.wav,22,OBOE
C:\Users\Landon\Documents\audioWAV1\Violin.arco.sulG.E4.R.wav,31,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.A4.R.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.F4.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.Db5.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.C7.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Tuba.E3.L.wav,28,TUBA
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.A3.L.wav,21,MARIMBA
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Ab2.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.F5.L.wav,29,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\BassClarinet.B3.L.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\Bass.arco.sulD.D4.L.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Horn.A4.R.wav,19,HORN
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.D6.L.wav,24,SOPSAX
