Fullpath,Target Int,Target Str
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.G4.025.fortissimo.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\OBOE.Cs4.025.forte.normal.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.C4.05.mezzoforte.slaptongue.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\VIOLA.C4.025.fortissimo.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs2.05.forte.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.D3.05.pianissimo.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Ds5.15.forte.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\CELLO.C4.15.fortissimo.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.A3.15.forte.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.190.wav,35,WHITENOISE
C:\Users\Landon\Documents\audioWAV1\Vibraphone.dampen.D5.R.wav,32,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV2\CLARINET.F6.05.piano.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Ds5.1.fortissimo.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.F5.05.mezzoforte.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B3.phrase.mezzopiano.arcodetache.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\TUBA.C3.05.mezzopiano.mute.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\TRUMPET.G3.15.fortissimo.normal.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV2\BASSOON.A2.025.mezzopiano.normal.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Trumpet.vib.E3.R.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV2\CELLO.D4.15.fortissimo.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioSyntheticWav\SawtoothWave.pure.391.9571Hz.wav,22,SAWTOOTHWAVE
C:\Users\Landon\Documents\audioWAV2\BASSOON.F2.phrase.mezzoforte.tenuto.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV2\CLARINET.C5.05.pianissimo.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\OBOE.Ds5.15.mezzoforte.normal.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B1.025.mezzoforte.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\AltoFlute.vib.E5.R.wav,0,ALTOFLUTE
C:\Users\Landon\Documents\audioWAV1\Horn.F3.R.wav,18,HORN
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C3.025.mezzoforte.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\CELLO.D2.1.forte.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.B3.05.pianissimo.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV1\Oboe.Eb6.L.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\VIOLIN.As3.1.mezzopiano.consord.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds4.1.pianissimo.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Gb4.R.wav,36,XYLOPHONE
C:\Users\Landon\Documents\audioWAV1\BassClarinet.E3.L.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\FLUTE.Ds4.05.mezzopiano.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.130.8Hz.wav,28,TRIANGLEWAVE
C:\Users\Landon\Documents\audioWAV2\OBOE.C4.15.fortissimo.normal.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\FLUTE.F6.1.piano.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B2.phrase.mezzoforte.arcoportato.wav,3,BASS
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.71.wav,35,WHITENOISE
C:\Users\Landon\Documents\audioWAV2\TROMBONE.F2.verylong.pianissimo.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B4.025.mezzoforte.arconormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A3.025.piano.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\OBOE.F6.1.forte.normal.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\OBOE.Ds4.1.fortissimo.normal.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\TROMBONE.A3.025.fortissimo.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\BASSOON.Ds5.025.mezzopiano.normal.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV2\TROMBONE.C4.15.mezzoforte.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A5.05.pianissimo.arconormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\GUITAR.G2.verylong.forte.normal.wav,16,GUITAR
C:\Users\Landon\Documents\audioWAV2\OBOE.A5.05.mezzoforte.normal.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.F5.1.fortissimo.normal.wav,18,HORN
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.E4.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs5.05.pianissimo.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\CELLO.B5.1.forte.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.17.3222Hz.wav,26,SQUAREWAVE
C:\Users\Landon\Documents\audioWAV2\CLARINET.C5.05.fortissimo.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\TROMBONE.E4.05.fortissimo.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds3.05.pianissimo.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Gb7.R.wav,36,XYLOPHONE
C:\Users\Landon\Documents\audioWAV2\MANDOLIN.B5.verylong.piano.normal.wav,19,MANDOLIN
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.B2.15.pianissimo.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As2.verylong.fortissimo.normal.wav,18,HORN
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.B2.phrase.forte.minortrill.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.C5.R.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV2\TRUMPET.As4.phrase.mezzoforte.nonlegato.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV2\FLUTE.A4.15.pianissimo.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulD.Bb4.R.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV1\AltoSax.vib.E4.L.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds6.1.pianissimo.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\CELLO.B4.1.pianissimo.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C5.025.forte.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\CLARINET.G5.05.fortissimo.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.136.wav,35,WHITENOISE
C:\Users\Landon\Documents\audioWAV2\CELLO.D4.phrase.mezzoforte.arcospiccato.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Flute.vib.E6.R.wav,15,FLUTE
C:\Users\Landon\Documents\audioSyntheticWav\SquareWave.pure.1479.8331Hz.wav,26,SQUAREWAVE
C:\Users\Landon\Documents\audioWAV2\BASSOON.G3.1.mezzopiano.normal.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV2\TUBA.G3.05.forte.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Fs4.1.mezzoforte.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs3.phrase.mezzoforte.staccatissimo.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\SopSax.vib.Ab3.R.wav,25,SOPSAX
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.102.wav,35,WHITENOISE
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C2.025.mezzoforte.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Ds5.15.mezzoforte.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\CELLO.Cs2.15.forte.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.F4.R.wav,20,MARIMBA
C:\Users\Landon\Documents\audioWAV2\TUBA.C4.05.pianissimo.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\TROMBONE.G2.15.pianissimo.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\FLUTE.B4.1.piano.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\TRUMPET.G3.15.pianissimo.normal.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV1\Viola.arco.sulG.Db5.L.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Ds4.025.mezzoforte.normal.wav,18,HORN
C:\Users\Landon\Documents\audioWAV2\CELLO.F2.025.fortissimo.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV1\EbClarinet.C5.L.wav,13,EBCLARINET
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Fs2.05.mezzoforte.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV1\Vibraphone.sustain.D4.R.wav,32,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Cs6.05.forte.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs5.1.mezzopiano.nonvibrato.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G4.05.fortissimo.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.C3.025.piano.normal.wav,18,HORN
C:\Users\Landon\Documents\audioWAV2\OBOE.D6.1.forte.majortrill.wav,21,OBOE
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.19.4435Hz.wav,24,SINEWAVE
C:\Users\Landon\Documents\audioWAV1\BbClarinet.Bb4.R.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs6.long.mezzoforte.naturalharmonic.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs2.025.forte.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.269.2655Hz.wav,24,SINEWAVE
C:\Users\Landon\Documents\audioWAV2\OBOE.F5.phrase.mezzoforte.staccato.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\CELLO.G5.05.pianissimo.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs4.1.mezzoforte.arconormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\BASSOON.Gs3.05.fortissimo.normal.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV2\BASSOON.A2.15.piano.normal.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV2\TROMBONE.F4.15.fortissimo.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C6.1.piano.arcosultasto.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\CELLO.A2.1.mezzopiano.nonvibrato.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\TRUMPET.D4.05.forte.normal.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV1\BassClarinet.Db5.R.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.B2.05.pianissimo.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\CLARINET.F4.025.fortissimo.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Cs2.05.forte.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\CELLO.As5.05.forte.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.F3.05.mezzoforte.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs6.025.mezzoforte.pizznormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.A3.05.forte.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs5.phrase.forte.arcospiccato.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Vibraphone.bow.D3.R.wav,32,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV1\BassTrombone.Bb1.R.wav,7,BASSTROMBONE
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B3.1.forte.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Fs5.05.piano.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\EbClarinet.D6.L.wav,13,EBCLARINET
C:\Users\Landon\Documents\audioWAV2\VIOLA.As4.phrase.fortissimo.arcotremolo.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Bb6.R.wav,36,XYLOPHONE
C:\Users\Landon\Documents\audioWAV2\CELLO.E4.1.forte.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.As4.05.mezzopiano.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\BASSOON.G2.05.piano.normal.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.E2.025.mezzoforte.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E4.15.forte.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.105.wav,35,WHITENOISE
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.G4.05.forte.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV1\Vibraphone.shortsustain.E6.L.wav,32,VIBRAPHONE
C:\Users\Landon\Documents\audioWAV2\OBOE.E5.025.mezzoforte.normal.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.A3.verylong.piano.normal.wav,18,HORN
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.25.2151Hz.wav,24,SINEWAVE
C:\Users\Landon\Documents\audioWAV2\BASSOON.F2.phrase.forte.slaptongue.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV2\CELLO.G5.1.pianissimo.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\FLUTE.As4.15.pianissimo.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\CELLO.E4.05.forte.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioSyntheticWav\SawtoothWave.pure.285.2768Hz.wav,22,SAWTOOTHWAVE
C:\Users\Landon\Documents\audioWAV2\FLUTE.Gs5.long.mezzoforte.tremolo.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.Gs5.1.mezzoforte.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C3.phrase.mezzoforte.tonguedslur.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\VIOLIN.As4.05.fortissimo.arconormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\VIOLIN.Cs7.025.piano.arconormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Cs1.15.forte.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulA.Eb5.R.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.B3.phrase.mezzoforte.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\VIOLIN.C5.025.fortissimo.snappizz.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\VIOLA.A5.05.forte.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs3.05.fortissimo.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\TUBA.As2.15.pianissimo.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV1\AltoSax.NoVib.E5.R.wav,1,ALTOSAX
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Fs1.15.piano.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds4.05.forte.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.D5.15.fortissimo.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.D5.R.wav,20,MARIMBA
C:\Users\Landon\Documents\audioWAV2\TROMBONE.Ds6.05.forte.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.Gs5.1.forte.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\OBOE.Ds5.1.forte.normal.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.B2.1.mezzoforte.normal.wav,18,HORN
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Fs4.15.mezzoforte.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\VIOLIN.A5.1.fortissimo.arconormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.Cs4.025.piano.normal.wav,18,HORN
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B3.025.forte.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\CLARINET.E4.phrase.mezzoforte.nonlegato.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV1\BassClarinet.Bb2.L.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs2.025.mezzoforte.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV1\Xylophone.hardrubber.Db7.R.wav,36,XYLOPHONE
C:\Users\Landon\Documents\audioWAV2\TROMBONE.G2.15.piano.normal.wav,29,TROMBONE
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.As3.025.fortissimo.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\CELLO.Cs5.05.forte.arconormal.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\CLARINET.C6.15.fortissimo.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Fs3.05.forte.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.Gs3.15.forte.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV2\FLUTE.A4.verylong.crescdecresc.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV1\Marimba.cord.Ab6.L.wav,20,MARIMBA
C:\Users\Landon\Documents\audioWAV2\VIOLA.Fs6.1.pianissimo.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.C4.05.fortissimo.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\FLUTE.F7.15.forte.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\CLARINET.D4.phrase.mezzoforte.nonlegato.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\BASSOON.As4.05.piano.normal.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Oboe.B4.R.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.Ds5.1.forte.minortrill.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\TUBA.Fs2.05.forte.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV1\Flute.vib.A6.R.wav,15,FLUTE
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.A4.15.pianissimo.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\FLUTE.Cs7.025.forte.normal.wav,15,FLUTE
C:\Users\Landon\Documents\audioNoiseWAV\WhiteNoise.125.wav,35,WHITENOISE
C:\Users\Landon\Documents\audioWAV2\TUBA.Fs3.1.mezzoforte.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G4.15.forte.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.71.3192Hz.wav,28,TRIANGLEWAVE
C:\Users\Landon\Documents\audioWAV1\Oboe.E5.R.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\TUBA.Fs1.1.forte.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\TRUMPET.D5.15.pianissimo.normal.wav,30,TRUMPET
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B7.1.mezzoforte.artificialharmonic.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Cello.arco.sulC.Db2.L.wav,10,CELLO
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.E3.15.fortissimo.normal.wav,18,HORN
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Fs2.15.fortissimo.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.184.9791Hz.wav,24,SINEWAVE
C:\Users\Landon\Documents\audioWAV2\BASSCLARINET.D4.15.fortissimo.normal.wav,4,BASSCLARINET
C:\Users\Landon\Documents\audioWAV2\SAXOPHONE.B5.05.forte.normal.wav,23,SAXOPHONE
C:\Users\Landon\Documents\audioWAV2\OBOE.E4.05.forte.normal.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.G2.15.mezzoforte.arconormal.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\DOUBLEBASS.Gs3.025.mezzoforte.arcocollegnobattuto.wav,3,BASS
C:\Users\Landon\Documents\audioWAV2\CLARINET.As6.1.pianissimo.normal.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\VIOLA.Ds3.1.fortissimo.arconormal.wav,33,VIOLA
C:\Users\Landon\Documents\audioWAV2\FRENCHHORN.As4.verylong.fortissimo.normal.wav,18,HORN
C:\Users\Landon\Documents\audioWAV1\Marimba.yarn.Gb4.R.wav,20,MARIMBA
C:\Users\Landon\Documents\audioWAV2\TUBA.F2.025.forte.normal.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV2\ENGLISHHORN.Gs4.05.mezzopiano.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\CORANGLAIS.E4.05.forte.normal.wav,14,ENGLISHHORN
C:\Users\Landon\Documents\audioWAV2\VIOLIN.B6.15.fortissimo.arconormal.wav,34,VIOLIN
C:\Users\Landon\Documents\audioWAV1\Xylophone.rosewood.Bb6.L.wav,36,XYLOPHONE
C:\Users\Landon\Documents\audioSyntheticWav\TriangleWave.pure.27.4973Hz.wav,28,TRIANGLEWAVE
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.E2.15.forte.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioSyntheticWav\SineWave.pure.138.5778Hz.wav,24,SINEWAVE
C:\Users\Landon\Documents\audioWAV2\OBOE.Fs6.05.mezzoforte.normal.wav,21,OBOE
C:\Users\Landon\Documents\audioWAV2\CONTRABASSOON.C3.15.fortissimo.normal.wav,11,CONTRABASSOON
C:\Users\Landon\Documents\audioWAV1\Bassoon.Bb2.L.wav,6,BASSOON
C:\Users\Landon\Documents\audioWAV1\Tuba.B2.R.wav,31,TUBA
C:\Users\Landon\Documents\audioWAV1\BbClarinet.G6.L.wav,8,BBCLARINET
C:\Users\Landon\Documents\audioWAV2\VIOLA.As5.05.forte.arconormal.wav,33,VIOLA
